Lat,Lng,Address,Street Number,Locality,County,Year Built,Height Regime,Apartment Count,Surface,Examination Year,Certified Expert,Has Warning Panels,Observations,Risk Category
45.6451889,25.5898776,Mureșenilor,28,Brașov,Brașov,1900,S+P+2E,21,1910.00,1997,Andronache Gheorghe,Notific.,,RS1
45.6428759,25.5920463,Republicii,22,Brașov,Brașov,1600,P+E,6,424,1997,Andronache Gheorghe,Notific.,,RS1
45.64065733,25.59263885,Castelului,84 corp 2,Brașov,Brașov,1902,P+E+M,11,875,1997,Andronache Gheorghe,Notific.,,RS1
45.6419594,25.5948916,Castelului,81,Brașov,Brașov,1900,S+P+E,2,115,1997,Andronache Gheorghe,Notific.,,RS1
45.6403245,25.5709163,După Iniște,64,Brașov,Brașov,1900,P+E,1,338,1997,Pop Horațiu,Notific.,,RS1
45.6402396,25.5899893,A. Hircher,20,Brașov,Brașov,1930,S+P+2E+M,8,1297.00,1999,Andronache Gheorghe,Notific.,,RS1
45.642946,25.603426,Ecaterina Varga,24,Brașov,Brașov,1940,P,2,331.3,1999,Andronache Gheorghe,Notific.,,RS1
45.6527867,25.6006877,Dealul Morii,6,Brașov,Brașov,1930,S+D+P,2,160,1999,Andronache Gheorghe,,,RS3
45.6357981,25.5838704,Luca Arbore,13,Brașov,Brașov,1940,S+P,2,112.5,1999,Andronache Gheorghe,,,RS3
45.6518712,25.637964,Cuza Vodă,13,Brașov,Brașov,1940,S+P+M,3,726,1999,Andronache Gheorghe,,,RS3
45.6426441,25.5949017,N. Bălcescu,45,Brașov,Brașov,1900,S+P+2E,13,1417.00,2000,Andronache Gheorghe,Notific.,,RS1
45.64115,25.59293,Castelului,69,Brașov,Brașov,1800,S+P+E,4,456.9,2000,Andronache Gheorghe,,,RS2
45.6432372,25.5920193,Republicii,21,Brașov,Brașov,1900,S+P+E,13,2779.00,2000,Andronache Gheorghe,,,RS2
45.6423403,25.5939342,N. Bălcescu,31,Brașov,Brașov,1928,S+P+3E,9,1141.00,2000,Andronache Gheorghe,,,RS2
45.6358515,25.6354239,Saturn,50,Brașov,Brașov,1968,S+P+10E,352,24626.00,2000,Andronache Gheorghe,,,RS2
45.64022954,25.58802318,Hans Beckner,4,Brașov,Brașov,1700,S+P+E+M,8,735,2001,Andronache Gheorghe,,,RS2
45.6440617,25.5936801,Republicii,51,Brașov,Brașov,1900,S+P+2E+M,10,1149.00,2001,Andronache Gheorghe,,,RS2
45.6440912,25.6290182,Aurora,25,Brașov,Brașov,1977,P+10,43,3366.00,2002,Andronache Gheorghe,,,RS2
45.642312,25.5963671,Castelului,140,Brașov,Brașov,1890,P+E,3,394,2002,Andronache Gheorghe,,,RS2
45.6365536,25.5773524,C. Brâncoveanu,65,Brașov,Brașov,1910,P+E,3,241.7,2002,Andronache Gheorghe,Notific.,,RS1
45.6363524,25.6336643,Soarelui,13,Brașov,Brașov,1964,S+P4E,40,2875.00,2006,Andronache Gheorghe,,,RS3
45.64076929,25.59252919,Castelului,84 corp 1,Brașov,Brașov,1902,P+E+M,11,875,1997,Andronache Gheorghe,Notific.,Demolare,RS1
45.63731375,25.58677218,Strada Doctor Gheorghe Baiulescu,15,Brașov,Brașov,1930,P+E,5,645,1994,,,,U2
