Lat,Lng,Address,Street Number,Locality,County,Year Built,Height Regime,Apartment Count,Surface,Examination Year,Certified Expert,Has Warning Panels,Observations,Risk Category
44.1766623,28.6466369,George Enescu,3,Constanța,Constanța,1918,P,3,137,1996,Ing. Ionescu Dumitrel,,,N/A
44.1779646,28.6453937,George Enescu,16,Constanța,Constanța,1916,P+1E,1,56,1995,Ing. Ionescu Dumitrel,,,N/A
44.1767321,28.6428468,Grivitei ,9,Constanța,Constanța,1890,P+1E,2,316,1995,Ing. Ionescu Dumitrel,,,N/A
44.1768095,28.643883,Grivitei ,36,Constanța,Constanța,1935,P+2E,4,798,1990,IPJ C-ta,,,N/A
44.1782267,28.640425,I.G. Duca,26,Constanța,Constanța,1910,(partial beci),9,380,1999,Ing. Virgil Breaban,,,RS2
44.1789192,28.6394821,I.G. Duca,32,Constanța,Constanța,1914,P+1E (partial),7,407,1999,Ing. Virgil Breaban,,,RS2
44.1771741,28.6468271,Ilarie Voronca,1,Constanța,Constanța,1922,P+1E,1,224,1995,Ing. Ionescu Dumitrel,,,N/A
44.178862,28.6331379,Ion Corvin ,59,Constanța,Constanța,1920,P+2E (partial),4,167,1997,Ing. Virgil Breaban,,,N/A
44.1754525,28.6443405,Jupiter,3,Constanța,Constanța,1914,P+1E,4,229,1998,Ing. Virgil Breaban,,,N/A
44.1598013,28.6348138,Jupiter,7A,Constanța,Constanța,1948,P,5,85,1991,IPJ C-ta,,,N/A
43.8579973,28.6026645,Jupiter,16,Constanța,Constanța,1910,S+P,3,300,1995,Ing. Ionescu Dumitrel,,,N/A
44.176859,28.6581079,Kricor Zambaccian,1,Constanța,Constanța,1899,D+P+1E+M,,,2005,Ing. Virgil Breaban,,Monument arhitectura,RS2
44.1765455,28.6439707,Mercur,8,Constanța,Constanța,1905,P+1E,4,141,2000,Ing. Ionescu Dumitrel,,,RS2
44.181443,28.6428191,Mihai Viteazu ,58,Constanța,Constanța,1898,P+1E (partial),4,438,1996,Ing. Ionescu Dumitrel,,,N/A
44.1783489,28.6535037,Mihail Kogalniceanu,7,Constanța,Constanța,1896,P+1E,6,506,1990,IPJ C-ta,,,N/A
44.1798838,28.6516278,Mihail Kogalniceanu,28,Constanța,Constanța,1930,D+P+1E+M,5,1511,2000,Ing. Virgil Breaban,,,N/A
44.1799681,28.651648,Mihail Kogalniceanu,30,Constanța,Constanța,1930,D+P+1E,4,702,1990,IPJ C-ta,,,N/A
44.1800836,28.6516159,Mihail Kogalniceanu,32,Constanța,Constanța,1931,S+D+P+1E+M,2,800,1990,IPJ C-ta,,,N/A
44.1750468,28.6574238,Mircea cel Batran,1,Constanța,Constanța,1925,P+1E,1,142,1995,IPJ C-ta,,Dezafctat in 1995,N/A
44.1732068,28.6592412,Nicolae Titulescu,3,Constanța,Constanța,1925,P+3E,4,1228,1990,IPJ C-ta,,,N/A
44.171891,28.6598123,Nicolae Titulescu,13,Constanța,Constanța,1915,S+P+5E,20,1705,2000,Ing. Virgil Breaban,,,RS2
44.1806741,28.6477565,Rascoalei,31,Constanța,Constanța,1931,P,2,144,1996,Ing. Ionescu Dumitrel,,,N/A
44.1737348,28.660134,Revolutiei,7,Constanța,Constanța,1893,S+P+2E,8,2504,1996,Ing. Ionescu Dumitrel,,,N/A
44.1598013,28.6348138,Revolutiei,39,Constanța,Constanța,1925,S+P+2E,4,1244,1990,IPJ C-ta,,,N/A
44.1762814,28.6589392,Sulmona,2,Constanța,Constanța,1910,D+P+1E,6,978,1995,Ing. Ionescu Dumitrel,,,N/A
44.1903373,28.6458263,Tomis,2,Constanța,Constanța,1924,S+P+1E,2,152,1990,IPJ C-ta,,,N/A
44.1749657,28.6572609,Tomis,2A,Constanța,Constanța,1921,P+2E+M,2,684,1990,IPJ C-ta,,,N/A
44.1749728,28.6569517,Tomis,13,Constanța,Constanța,1924,S+P+2E,1,103,1999,Ing. Ionescu Dumitrel,,,RS2
44.1771207,28.6532936,Tomis,48,Constanța,Constanța,1895,S+P+2E,14,4538,1995,Ing. Ionescu Dumitrel,,,N/A
44.1777371,28.6527321,Tomis,56,Constanța,Constanța,1925,S+P+2E+M,17,4301,1991,Ing. Ionescu Dumitrel,,,N/A
44.1780626,28.6524532,Tomis,64,Constanța,Constanța,1902,S+P+1E+M,6,994,1995,Ing. Ionescu Dumitrel,,,N/A
44.1746484,28.6567975,Traian,7,Constanța,Constanța,1926,S+P+1E,4,849,1990,IPJ C-ta,,,N/A
44.1746444,28.6475323,Traian,16,Constanța,Constanța,1923,S+P+1E,2,477,1990,IPJ C-ta,,,N/A
44.1766644,28.6570926,Vantului,7,Constanța,Constanța,1925,D+P,2,270,2001,Ing. Virgil Breaban,,(Calatis nr. 28),N/A
44.3218153,28.6096968,Scolii,50,Năvodari,Constanța,1961,P+3E,32,1632,1996,Ing. L. Iliescu,,,N/A
