Lat,Lng,Address,Street Number,Locality,County,Year Built,Height Regime,Apartment Count,Surface,Examination Year,Certified Expert,Has Warning Panels,Observations,Risk Category
45.1251216,25.734804,M. Eminescu,"6,8 TR II",Câmpina,Prahova,1960,P+3,32,1053.54,1995,Iliescu Elena,NU,,U2
45.1251216,25.734804,M. Eminescu,"6,8 TR II",Câmpina,Prahova,1960,P+3,16,471.27,1995,Iliescu Elena,NU,,U2
45.1256485,25.7343403,M. Eminescu,10,Câmpina,Prahova,1960,P+3,32,2124.76,1995,Iliescu Elena,NU,,RS1
45.1196633,25.7387292,Schelelor,3 bl. A6,Câmpina,Prahova,1965,S+P+10,176,14.400,2006,Aron gheorghe,DA,,RS1
45.1206986,25.7439642,Orizontului,bl. 38,Câmpina,Prahova,1973,S+P+9,40,3118.76,1997,Nicolae Aureliu,NU,,RS1
45.1273929,25.7519907,Orizontului,39,Câmpina,Prahova,1973,S+P+9,40,3118.76,1997,Nicolae Aureliu,NU,,RS1
45.1272678,25.7520775,Orizontului,40,Câmpina,Prahova,1973,S+P+9,40,3118.76,1997,Nicolae Aureliu,NU,,RS1
45.1271836,25.752283,Orizontului,41,Câmpina,Prahova,1973,S+P+9,40,3118.76,1997,Nicolae Aureliu,NU,,RS1
45.1268087,25.7524016,Orizontului,43,Câmpina,Prahova,1973,S+P+9,40,3118.76,1997,Nicolae Aureliu,NU,,RS1
44.986242,26.233724,1 Mai,28,Urlați,Prahova,1967,P+3,30,2196.80,1999,S.C. Consproiect S.A. Ploiesti,NU,,U3
45.0035644,26.4491479,N. Bălcescu,15,Mizil,Prahova,1982,P+4,8,865.96,1995,Aldea Stelian,NU,,U3
45.0036471,26.448723,N. Bălcescu,16,Mizil,Prahova,1982,P+4,8,865.96,1995,Aldea Stelian,NU,,U3
45.0034763,26.4490192,N. Bălcescu,17,Mizil,Prahova,1982,P+4,8,851.51,1995,Aldea Stelian,NU,,U3
45.00261664,26.44717657,N. Bălcescu,bl. 43/A,Mizil,Prahova,1986,P+4,8,818.44,1995,Aldea Stelian,NU,,U3
45.00248172,26.44695304,N. Bălcescu,bl. 43/B,Mizil,Prahova,1985,P+4,8,924.75,1995,Aldea Stelian,NU,,U3
45.00238342,26.44663683,N. Bălcescu,bl. 43/C,Mizil,Prahova,1985,P+4,8,822.35,1995,Aldea Stelian,NU,,U3
45.1824688,26.0361727,B. Delavrancea,1 bl. C,Vălenii de Munte,Prahova,1961,P+3,32,2121,2000,S.C. Consproiect S.A. Ploiesti,NU,,RS2
45.18459808,26.03701971,Aleea Alunilor,3 bl. 5,Vălenii de Munte,Prahova,1971,P+4,20,923,2000,S.C. Consproiect S.A. Ploiesti,NU,,RS2
45.1847358,26.03713136,Aleea Alunilor,3 bl. 6,Vălenii de Munte,Prahova,1971,P+4,20,923,2000,S.C. Consproiect S.A. Ploiesti,NU,,RS2
45.0203382,26.0274723,Fagului,19 bl. 2B,Boldești Scăieni,Prahova,1972,P+4,20,1140.61,1994,Ghitulescu Ad.,NU,,U3
45.0203382,26.0274723,Fagului,17 bl. 3A,Boldești Scăieni,Prahova,1972,P+4,25,1120.22,1994,Ghitulescu Ad.,NU,,U3
45.029456,26.0336121,Podgoriei,9 bl. 2,Boldești Scăieni,Prahova,1961,P+2,18,1141.17,1994,Ghitulescu Ad.,NU,,U3
45.0203382,26.0274723,Fagului,21 bl. 2A,Boldești Scăieni,Prahova,1973,S+P+4,20,1140.61,2001,Ghitulescu Ad.,NU,,U2
45.0296051,26.0327697,Podgoriei,5 bl. 1,Boldești Scăieni,Prahova,1961,P+2,18,1141.17,2002,Sergiu Baicoianu Utza,NU,,U1
45.0303079,26.0315282,Intrarea Pieții,12 bl.12B,Boldești Scăieni,Prahova,1983,S+P+3,32,243.4,2002,Sergiu Baicoianu Utza,NU,,U1
