Lat,Lng,Address,Street Number,Locality,County,Year Built,Height Regime,Apartment Count,Surface,Examination Year,Certified Expert,Has Warning Panels,Observations,Risk Category
46.5518014,26.9125783,MARASESTI,98,Bacau,Bacau,1981,P+8,61,9600,1993,GRAPA CONSTANTIN,,,U2
46.5367353,26.9214807,METALURGIEI,6A,Bacau,Bacau,1979,P+4,15,1830,1993,GRAPA CONSTANTIN,,,U2
46.566826,26.906184,N. TITULESCU,26,Bacau,Bacau,1910,P+1,2,130,1993,GRAPA CONSTANTIN,,,U1
46.5634609,26.910384,RAZBOIENI,28,Bacau,Bacau,1940,P+1,4,427,1993,GRAPA CONSTANTIN,,,U1
46.5375336,26.9175334,REPUBLICII,50,Bacau,Bacau,1975,P+10,44,2915.8,1993,GRAPA CONSTANTIN,,,U2
46.537139,26.9177029,REPUBLICII,52,Bacau,Bacau,1979,P+4,32,2487,1993,GRAPA CONSTANTIN,,,U2
46.561575,26.914214,9 MAI,26,Bacau,Bacau,1961,P+4,22,1564.3,1995,GRAPA CONSTANTIN,,,U2
46.5620932,26.9148575,9 MAI,32,Bacau,Bacau,1962,P+4,20,1463.72,1995,GRAPA CONSTANTIN,,,U2
46.5643348,26.9168759,9 MAI,54,Bacau,Bacau,1960,P+3,30,4066.5,1995,GRAPA CONSTANTIN,,,U3
46.5504561,26.9127754,CASTANILOR,4,Bacau,Bacau,1970,P+10,88,8088,1995,GRAPA CONSTANTIN,,,U2
46.564176,26.9139854,EROU GH. RUSU,2,Bacau,Bacau,1961,P+4,44,5298,1995,GRAPA CONSTANTIN,,,U3
46.5640178,26.9140646,EROU GH. RUSU,4,Bacau,Bacau,1962,P+4,75,5794,1995,GRAPA CONSTANTIN,,,U2
46.56495256,26.9104812,I.S.STURZA,44199,Bacau,Bacau,1977,P+4,60,4300,1995,GRAPA CONSTANTIN,,,U2
46.56488068,26.91351667,LUMINII,44199,Bacau,Bacau,1961,P+4,69,2800,1995,GRAPA CONSTANTIN,,,U2
46.5660694,26.8983299,MIHAI EMINESCU,18,Bacau,Bacau,1971,P+4,15,1164.2,1995,GRAPA CONSTANTIN,,,U1
46.5724189,26.917603,NICU ENEA,48,Bacau,Bacau,1954,P+4,20,1392.14,1995,GRAPA CONSTANTIN,,,U1
46.5665219,26.9101629,NICOLAE TITUESCU,3,Bacau,Bacau,1960,P+3,38,2610,1995,GRAPA CONSTANTIN,,,U2
46.567149,26.9098984,TRANDAFIRILOR,1,Bacau,Bacau,1960,P+4,83,4548,1995,GRAPA CONSTANTIN,,,U2
46.562635,26.9144259,9 MAI,3,Bacau,Bacau,1962,P+4,80,5123.2,1996,AVRAM CONSTANTIN,,,U3
46.5494879,26.919738,ALECU RUSSO,47,Bacau,Bacau,1985,P+4,60,4400,1996,GRAPA CONSTANTIN,,,U2
46.535647,26.9152744,AVIATORILOR,10,Bacau,Bacau,1954,P+2,66,3365.38,1996,GRAPA CONSTANTIN,,,U2
46.5351461,26.9138637,AVIATORILOR,11,Bacau,Bacau,1954,P+2,58,3301.6,1996,GRAPA CONSTANTIN,,,U2
46.5353348,26.9132768,AVIATORILOR,14,Bacau,Bacau,1954,P+2,24,1757,1996,GRAPA CONSTANTIN,,,U2
46.53600207,26.91227403,AVIATORILOR,15,Bacau,Bacau,1954,P+2,12,1224.35,1996,GRAPA CONSTANTIN,,,U2
46.536438,26.91193854,AVIATORILOR,16,Bacau,Bacau,1954,P+2,12,1224.35,1996,GRAPA CONSTANTIN,,,U2
46.538524,26.9145902,AVIATORILOR,29,Bacau,Bacau,1954,P+2,12,910.55,1996,GRAPA CONSTANTIN,,,U2
46.5368186,26.9170018,AVIATORILOR,4,Bacau,Bacau,1954,P+2,12,1336.93,1996,AVRAM CONSTANTIN,,,U2
46.5397136,26.9161971,BUCEGI,139,Bacau,Bacau,1970,P+10,44,3148.2,1996,GRAPA CONSTANTIN,,,U2
46.562493,26.913722,GEORGE APOSTU,4,Bacau,Bacau,1962,P+4,40,2826.58,1996,GRAPA CONSTANTIN,,,U3
46.5620086,26.9118363,GEORGE APOSTU,6,Bacau,Bacau,1962,P+4,40,2826.58,1996,GRAPA CONSTANTIN,,,U3
46.5659851,26.8979367,MIHAI EMINESCU,22,Bacau,Bacau,1962,P+4,40,2365,1996,GRAPA CONSTANTIN,,,U2
46.5550023,26.9223878,MILCOV,112,Bacau,Bacau,1979,P+4,80,1875,1996,GRAPA CONSTANTIN,,,U2
46.553247,26.923297,MILCOV,9,Bacau,Bacau,1984,P+6,66,4800,1996,GRAPA CONSTANTIN,,,U2
46.566694,26.905935,NICOLAE TITULESCU,29,Bacau,Bacau,1939,P+1,2,372,1996,ZVEGHINTEV ION,,,U3
46.5401871,26.917102,NARCISA,13,Bacau,Bacau,1974,P+10,110,6576,1996,GRAPA CONSTANTIN,,,U2
46.5610629,26.9019074,ALEEA PARCULUI,37,Bacau,Bacau,1968,P+4,15,1327,1996,GRAPA CONSTANTIN,,,U2
46.5617408,26.9005095,ALEEA PARCULUI,44,Bacau,Bacau,1967,P+3,16,1600,1996,GRAPA CONSTANTIN,,,N/A
46.5611694,26.9107548,RAZBOIENI,48,Bacau,Bacau,1960,P+4,16,1166,1996,GRAPA CONSTANTIN,,,U2
46.563705,26.916548,9 MAI,52,Bacau,Bacau,1961,S+P+4,65,4174,1997,AVRAM CONSTANTIN,,,RS2
46.565066,26.912192,MARASESTI,1,Bacau,Bacau,1961,S+P+4,40,3804,1997,GRAPA CONSTANTIN,,,RS2
46.5388689,26.9149795,NARCISELOR,9,Bacau,Bacau,1974,S+P+10,55,3244.85,1997,GRAPA CONSTANTIN,,,RS2
46.5615261,26.9132872,9 MAI,1,Bacau,Bacau,1963,P+4,40,2374.95,1998,HOBJILA VASILE,,,RS2
46.56306,26.91499,9 MAI,5,Bacau,Bacau,1963,P+4,40,2374.95,1998,HOBJILA VASILE,,,RS2
46.56304,26.915693,9 MAI,42,Bacau,Bacau,1961,P+4,65,4083.88,1998,HOBJILA VASILE,,,RS2
46.562638,26.915354,9 MAI,38,Bacau,Bacau,1962,P+4,20,1466.43,1998,HOBJILA VASILE,,,RS2
46.56246,26.914909,9 MAI,36,Bacau,Bacau,1963,S+P+4,30,2177.04,1998,HOBJILA VASILE,,,RS2
46.561924,26.914346,9 MAI,28,Bacau,Bacau,1962,P+4,30,1852.69,1998,HOBJILA VASILE,,,RS2
46.5610369,26.901131,ALEEA PARCULUI,40,Bacau,Bacau,1963,S+P+4,30,1464,1998,HOBJILA VASILE,,,RS2
46.560462,26.912177,MARASESTI,18,Bacau,Bacau,1954,D+P+2,24,1757.5,1998,HOBJILA VASILE,,,RS2
46.5647271,26.9075975,I.S. STURZA,28,Bacau,Bacau,1960,D+P+3,44,2265,1998,HOBJILA VASILE,,,RS2
46.5634609,26.910384,RAZBOIENI,30,Bacau,Bacau,1960,D+P+3,45,2451.4,1998,HOBJILA VASILE,,,RS2
46.563402,26.9141662,GEORGE APOSTU,11,Bacau,Bacau,1958,D+P+2,24,994,1998,HOBJILA VASILE,,,RS2
46.56923,26.902956,CUZA VODA,8,Bacau,Bacau,1960,D+P+2,12,2584.62,1998,HOBJILA VASILE,,,RS2
46.569438,26.901267,CUZA VODA,16,Bacau,Bacau,1959,D+P+2,24,1124,1998,HOBJILA VASILE,,,RS2
46.569361,26.9018779,CUZA VODA,14,Bacau,Bacau,1960,D+P+2,35,1676,1998,HOBJILA VASILE,,,RS2
46.5699884,26.901195,GEORGE BACOVIA,65,Bacau,Bacau,1960,D+P+2,24,1368.8,1998,HOBJILA VASILE,,,RS2
46.569591,26.903272,PACII,11,Bacau,Bacau,1960,D+P+2,24,1446,1998,HOBJILA VASILE,,,RS2
46.539319,26.91281,NARCISELOR,10,Bacau,Bacau,1974,S+P+4,40,2199.11,1998,HOBJILA VASILE,,,RS4
46.5487841,26.9130644,CASTANILOR,3,Bacau,Bacau,1970,S+P+4,40,4353.6,1998,HOBJILA VASILE,,,RS4
46.5499684,26.9127034,CASTANILOR,2,Bacau,Bacau,1970,S+P+4,40,4353.6,1998,HOBJILA VASILE,,,RS4
46.5660459,26.8997192,MIHAI EMINESCU,25,Bacau,Bacau,1952,P+1,14,557.92,1998,HOBJILA VASILE,,,RS3
46.5659401,26.8977353,MIHAI EMINESCU,24,Bacau,Bacau,1963,P+4,30,2250,1998,HOBJILA VASILE,,,RS2
46.5634609,26.910384,RAZBOIENI,25,Bacau,Bacau,1959,D+P+2,18,1757.5,1998,HOBJILA VASILE,,,RS2
46.5517158,26.9118232,FRASINULUI,1bis,Bacau,Bacau,1957,D+P+E,14,1229.4,1998,HOBJILA VASILE,,,RS2
46.5669507,26.9056588,NICOLAE TITULESCU,30,Bacau,Bacau,1960,D+P+2,16,782.54,1998,HOBJILA VASILE,,,RS2
46.566775,26.906638,NICOLAE TITULESCU,22,Bacau,Bacau,1975,S+P+4,16,1326.6,1998,HOBJILA VASILE,,,RS3
46.5664228,26.9075181,NICOLAE TITULESCU,19,Bacau,Bacau,1962,D+P+1,8,778.74,1998,HOBJILA VASILE,,,RS3
46.5662358,26.9051538,CAISILOR,10,Bacau,Bacau,1952,D+P+1,4,372.69,1998,HOBJILA VASILE,,,RS2
46.565524,26.9097121,RAZBOIENI,40bis,Bacau,Bacau,1970,S+P+4,10,1088.2,1998,HOBJILA VASILE,,,RS2
46.5651191,26.9136702,LUMINII,3bis,Bacau,Bacau,1971,S+P+4,40,4353.6,1998,HOBJILA VASILE,,,RS3
46.535555,26.9124449,AVIATORILOR,19a,Bacau,Bacau,1975,S+P+4,20,1808.46,1998,HOBJILA VASILE,,,RS2
46.5633104,26.8981324,GARII,2,Bacau,Bacau,1930,S+P+2,6,860,2000,ARMEANU PAVEL,,,RS2
46.5679905,26.9027848,ENERGIEI,9,Bacau,Bacau,1958,P+M,2,242.08,2000,ARMEANU PAVEL,,,RS2
46.5649435,26.9087128,I.S. STURZA,20,Bacau,Bacau,1900,P+1,2,387.48,2000,ARMEANU PAVEL,,,RS2
46.5661826,26.8986944,MIHAI EMINESCU,14,Bacau,Bacau,1905,P,2,173.9,2000,ARMEANU PAVEL,,,RS2
46.569881,26.908363,GEORGE BACOVIA,19,Bacau,Bacau,1898,P+1,4,319.5,2000,ARMEANU PAVEL,,,RS2
46.46960893,26.48616634,GARII,A2,Moinesti,Bacau,1963,P+4,60,2304,1996,GRAPA CONSTANTIN,,,U3
46.4758505,26.49038515,VASILE ALECSANDRI,E1,Moinesti,Bacau,1970,P+4,40,2112.7,1996,GRAPA CONSTANTIN,,,U3
46.47597855,26.49015398,VASILE ALECSANDRI,E2,Moinesti,Bacau,1970,P+5,40,1022,1996,GRAPA CONSTANTIN,,,U3
46.4847236,26.4910251,TRISTAN TZARA,G1-B,Moinesti,Bacau,1967,S+P+4,100,2672.5,1997,AVRAM CONSTANTIN,,,RS3
